Date.Lodged,National,Ashburton District,Auckland,Buller District,Carterton District,Central Hawkes Bay District,Central Otago District,Christchurch,Clutha District,Dunedin,Far North District,Franklin District,Gisborne District,Gore District,Grey District,Hamilton,Hastings District,Hauraki District,Horowhenua District,Hurunui District,Invercargill,Kaikoura District,Kaipara District,Kapiti Coast District,Kawerau District,Lower Hutt,Mackenzie District,Manawatu District,Manukau,Marlborough District,Masterton District,Matamata-Piako District,Napier,Nelson,New Plymouth District,North Shore,Opotiki District,Otorohanga District,Palmerston North,Papakura District,Porirua,Queenstown-Lakes District,Rangitikei District,Rodney District,Rotorua District,Ruapehu District,Selwyn District,South Taranaki District,South Waikato District,South Wairarapa District,Southland District,Stratford District,Tararua District,Tasman District,Taupo District,Tauranga District,Thames-Coromandel District,Timaru District,Upper Hutt,Waikato District,Waimakariri District,Waimate District,Waipa District,Wairoa District,Waitakere,Waitaki District,Waitomo District,Wanganui District,Wellington,Western Bay Of Plenty District,Westland District,Whakatane District,Whangarei District
1/07/2009,288.6568148,240.0709595,366.8613258,209.5281389,212.0819137,197.6966924,236.5467331,268.5960023,162.9785184,211.3060936,227.7315104,306.8689534,241.3449628,150.0238659,214.9636627,277.3230342,254.3975867,223.0214848,199.6704846,210.932859,194.1461353,207.0320032,215.2319752,287.4349821,172.2320438,291.5134689,155.9836448,206.157583,349.4395724,268.1896253,205.8193194,241.9767536,261.1302145,279.9501318,283.0603526,395.6421919,167.4378601,194.0587032,232.5900211,315.6855761,305.3259719,345.8812092,170.5174174,338.4712187,214.4824604,186.1761752,323.8043844,228.6458178,162.090677,196.5886711,156.4700512,191.8466612,153.7877782,279.0195931,254.8059212,297.627047,224.1911968,210.1710202,293.5621516,252.9831614,265.7603379,176.4324219,279.0521323,126.3178744,342.5919306,195.6613854,191.9761051,183.5867218,348.9818576,269.7114049,189.972067,234.1880824,253.4141669
1/08/2009,287.4985462,226.5002478,361.7494171,245.3174518,200.2026204,180.542548,220.6985591,275.4728227,153.5517238,230.7987606,237.2401957,305.9942843,225.6335204,143.9723869,247.4475594,272.2999995,254.5585466,229.0829839,189.4175659,197.6444711,191.0793228,250.8834934,219.4424341,276.9408822,169.4619651,278.0416631,183.6649375,209.7484768,349.3401735,270.0956089,207.2147277,236.0465243,278.109427,287.0888906,276.0194065,370.8606698,155.8242293,199.5325382,236.3146495,326.9576859,310.9032597,333.2090089,146.9231505,345.4767646,220.617425,178.3217984,321.457245,207.8990281,158.9026027,236.3341231,175.1510774,186.1962345,171.7934423,276.389475,232.8730916,299.3828094,243.0568817,203.7659452,254.1802745,239.540123,274.3148259,171.5555649,266.6388947,144.2456132,327.2925345,213.9913071,171.1001578,184.6718768,348.0724787,253.3606715,194.1568706,245.2932971,268.5726486
1/09/2009,290.3498474,240.1497439,365.5222662,192.8783559,196.8839074,193.6985707,229.9888618,271.966679,146.577561,281.4885514,229.8521103,304.8262485,229.5442066,153.0380642,248.1743281,267.7278933,255.5065717,219.2204536,190.0454776,201.9323244,180.5002623,200.0673069,212.9904378,286.1235349,163.6212927,294.3605807,201.4159741,212.8441629,360.8773432,269.4549873,205.7103963,240.7002762,273.6094447,290.7698808,263.8908429,386.1718144,154.9103734,179.3636,226.1939335,301.6350022,306.7754662,327.2324843,163.1003267,351.3382046,229.4882421,163.0656437,333.3429549,203.4528679,155.3663053,231.6802357,158.0255313,197.5589921,159.7468302,272.9264175,247.4118122,294.28521,238.0103471,207.8155303,286.5827071,248.9360842,263.1238501,172.8158281,267.2149018,137.5923708,327.054104,186.8933064,162.1992416,190.1587283,374.4072164,259.9671049,171.3007511,239.2641792,262.5036439
1/10/2009,290.1980201,242.3872802,365.8585457,212.3058012,188.9431088,181.4612234,248.3432041,272.3060616,158.7446173,265.5297886,226.8371313,306.4681102,229.1832292,156.4753234,247.8741857,266.1931316,252.4441743,225.5948199,199.0353507,239.0782825,192.1878537,220.5795656,216.2273755,286.5121638,153.0016201,282.7884634,169.2260504,203.7038985,354.3748261,267.1314415,213.5112331,234.5125334,270.5217917,291.5091738,278.9488918,398.6911808,162.4211641,212.7839937,253.8512859,308.6244523,309.11076,325.8709663,159.7006886,341.9294296,217.9054909,127.5627839,314.279083,204.3250109,159.5221292,235.5518389,171.8843102,210.3526048,158.4268739,275.0940251,258.3443679,298.7639271,235.9059947,208.3927361,272.658637,243.6235537,272.7794843,164.0674733,270.5274885,147.6443222,326.2171206,196.7009588,169.1332355,173.1123601,360.0134451,252.6489289,200.3498917,256.7266556,260.2847005
1/11/2009,291.1327178,244.8017348,374.6414988,227.2841586,205.4785924,162.9903991,234.608629,274.5443301,146.1184653,251.878317,235.8129336,316.2109299,232.9012575,129.7799239,256.050533,269.494909,258.8684283,222.0761486,198.1686935,217.0655007,191.215354,224.5335105,229.6121096,302.1309133,168.7249553,287.4722299,204.6236397,206.9796369,370.1966861,280.0924108,202.2403514,242.6442378,271.768014,293.30136,283.3831369,392.7684274,158.3761978,180.0650745,250.0020133,313.9735124,326.4883792,313.9031868,160.4348354,338.2252165,221.3683662,173.3113404,335.170431,214.4449418,156.7543298,214.1048045,186.6158967,183.1790727,162.0042281,273.584255,241.4741141,303.011904,242.1993968,201.1842757,266.2797101,255.8231284,280.1967162,168.33564,273.9220754,174.7860623,335.0449311,188.1665182,173.8797734,184.8058246,372.8449064,245.6057204,205.5753609,242.8598638,263.5825973
1/12/2009,293.9017721,222.9560532,372.2578855,210.2502026,206.0027096,183.3446811,253.5272264,270.9262199,153.3785286,251.9114386,233.9817391,294.6518494,232.644898,165.7794663,235.0837547,277.3556028,268.1179707,224.7480685,192.0915857,198.0721247,199.5087504,226.9649398,213.576322,294.1396608,177.4275533,302.3666984,128.4459556,195.3232439,358.3427133,270.53868,202.1450056,237.6034101,272.7150704,273.0939284,278.188205,403.017609,160.368051,220.0038991,245.8528243,321.5447214,316.3837333,312.1534883,160.9001972,342.7690363,226.4238361,160.4958707,324.7455704,209.1468857,170.9172071,215.2344232,186.7677574,189.0971063,163.8659901,274.610812,260.4232444,304.1717787,231.2993939,202.9901836,276.2364027,256.2646545,283.1953316,188.4997978,266.7019799,143.3470746,328.4994564,198.2676361,169.9981913,191.6993806,370.299762,269.7115119,220.7434115,277.162262,272.1759049
1/01/2010,294.6157406,243.1403308,364.3510443,209.5128055,218.9777832,180.6147308,243.0363018,282.1497979,166.0035786,258.6496711,229.499295,302.742151,220.9056193,162.9339247,274.5220509,281.9915693,266.9695353,228.1831066,187.3122046,224.9411949,204.496373,249.7301907,230.4088767,305.2430951,167.9780844,289.7876242,167.568662,230.7035091,349.3829119,262.4214188,205.7547184,249.6182361,288.9945009,297.1139924,277.489392,402.813397,164.3415481,216.6321918,239.583842,315.3121628,340.1599653,306.2959195,158.1026153,330.0936343,224.9915296,160.5738257,308.4218138,209.2018011,159.6463515,229.4386725,172.8782227,205.7845028,161.8334591,299.6372767,258.0599394,310.003554,236.3663342,190.4051451,277.6052008,257.0405032,281.2650197,NA,270.2189477,153.4105183,332.4050414,200.5014216,179.6578925,193.4416614,378.2418477,266.8704952,197.456337,257.1026214,264.1627287
1/02/2010,300.8298769,229.2604795,369.3416388,208.8347103,216.0973279,193.6866914,246.3647412,285.3291263,177.8435689,254.1789806,246.918062,310.1620908,235.0520539,158.4018239,261.3854448,278.7288673,265.3145019,229.0861684,189.1349085,216.8232896,194.8061684,184.5683143,192.6164473,288.8155733,163.4141266,293.2980424,NA,204.7028669,373.1566194,277.793234,224.9787184,241.0036614,265.0342015,279.8096809,285.6851362,396.1377658,163.356102,235.1250668,236.3988742,319.7348865,325.0441519,332.9661244,164.8637402,355.0577771,226.0019728,165.2740244,300.2401393,204.5069082,186.9646264,197.8821502,162.6905087,175.9034015,155.003996,260.8025426,247.0288269,307.7516862,233.8967225,211.2009443,300.1747274,253.1150721,288.9459447,160.043449,272.8093716,146.8205682,325.3795744,204.042596,184.7765431,199.0143752,404.1005571,249.8137678,216.0187,233.3644382,266.0963758
1/03/2010,290.3685668,249.4211033,365.8153932,236.8278054,226.9129992,203.553719,231.053488,278.0914251,153.8760448,214.7323904,229.510555,312.8462228,230.0128066,147.4785146,264.2507225,273.299142,260.3256045,227.771012,202.0633011,189.6137935,174.8457746,224.5116991,229.2882052,294.3920026,176.186425,295.854187,166.5384496,212.749912,361.256803,269.5353428,218.7848854,226.3914171,276.5398222,299.1617554,279.5887755,355.0559046,176.8804675,209.5935829,231.0656283,336.6282276,322.3138551,333.5960706,143.7400802,351.1258558,229.4082991,173.0812603,328.5530431,207.4200199,160.088992,240.9695852,179.5536964,203.869074,166.4835468,286.1701213,242.2323842,309.9856917,245.7838693,198.6064523,278.1157538,264.1313677,286.2959165,152.3556524,281.8086264,144.7777313,339.0245111,207.5631142,194.997447,189.8699221,336.0743439,261.6167833,193.0652011,257.7288887,258.7373547
1/04/2010,297.9224669,233.3838,368.4020677,213.3318996,203.3951143,175.9125117,242.4826578,284.4053781,159.7181401,227.2678166,219.9396887,315.9293281,226.606259,159.6576847,259.7441172,275.8754434,269.135078,226.0888204,196.6305946,224.7379111,195.2770027,183.4799106,227.1688988,301.0186931,157.1250991,288.0282131,123.0374376,208.9783806,368.4725949,275.8056095,217.7967092,235.9467332,273.3051179,302.1348677,283.0090371,404.7125132,182.3518243,214.2431569,241.6027905,326.8816857,301.8476723,328.1869293,169.0673519,360.5139582,216.8698393,166.5491169,321.2626619,205.2597111,160.8941585,264.6948785,192.4736328,183.1290981,155.3379108,286.6237492,256.0018239,309.9161392,250.6709265,209.1691241,272.889294,258.2660344,293.334624,170.1789524,269.9053756,151.8784088,343.5519817,200.0489743,172.2600915,180.8367536,382.9246427,270.2185809,150.266061,258.1415409,263.7098722
1/05/2010,296.6025887,254.5692556,382.4465603,205.2420756,212.7520417,194.3642625,236.1689835,273.3348694,171.5147967,231.3872709,236.3486546,310.062373,234.9016773,161.4735065,251.5614147,276.9974031,259.9223399,231.4843142,189.8682522,211.094332,204.26596,246.6394392,212.7546871,305.2048685,178.183044,297.0758771,184.8088557,210.9252078,368.2172344,265.6652577,226.5175738,234.0903312,281.8555495,300.4202921,281.8608459,409.1055112,178.8265131,214.4575039,234.7564773,334.7713509,318.610326,323.4347168,183.9835205,363.9041705,225.8971088,168.1963497,337.0716037,187.9843916,154.7681054,220.4705466,159.354793,196.2688618,159.9150332,293.2144594,252.4894168,308.9484102,249.0782331,216.2118873,273.7277212,235.7116671,292.4150749,167.0330744,277.0857432,139.3304691,343.8826021,206.0641701,150.3841628,202.2406324,384.4235886,265.8112258,229.2757705,262.1493935,257.7972691
1/06/2010,296.5246622,250.5879912,390.9915829,221.7552588,224.8323442,193.0679301,245.1889264,272.4370306,161.0424319,226.6935847,236.3144878,313.6277699,238.3816553,165.1725063,235.0323251,273.4842004,274.9623434,229.1324311,197.0280147,234.8277639,201.1970188,207.5412272,241.3870476,298.1336853,178.2966847,279.5173881,149.7631227,208.3587912,367.5235389,275.8826734,217.9389163,261.1405248,266.9547422,303.1000802,278.0581841,394.0210899,222.6263091,224.8134877,245.4618776,330.8400716,314.6431903,320.4689016,170.0514394,352.3763221,220.8236413,194.9557555,316.7005725,195.8602098,149.9251014,234.9147243,178.0583932,197.9855961,163.5011353,280.0466723,251.6937473,309.4562178,246.3606099,205.9527356,277.3134388,255.7418927,297.132804,172.5874042,268.1926953,150.2763988,346.6904315,206.9922697,180.5346071,187.6751743,374.441652,274.0111748,207.07848,246.6280215,267.0035235
1/07/2010,298.6157567,244.7934026,382.25651,228.9817663,213.8485647,189.3864769,230.3826877,278.1562655,176.7698325,219.9304492,227.4271173,320.0342889,236.1807305,153.8458378,240.92657,280.8514088,270.1657265,217.2280769,204.3383096,207.3609966,198.6135694,209.8912589,225.3789696,288.3565787,170.3585443,293.673871,199.9918612,214.393902,365.0901744,259.2436468,213.1208584,239.169361,280.9571907,307.966926,277.4126302,414.4703861,188.2014838,223.0420092,241.5987231,327.4192376,340.0174214,344.5065357,191.0030319,349.5445994,232.8490816,171.0595606,328.443684,213.8809766,167.1193903,227.7475063,165.4400453,195.8838259,154.6940185,283.9428643,261.6641403,307.8977792,240.2294929,202.0683486,276.6662349,257.4051828,285.8154444,188.9937574,291.8654734,153.9972986,341.7170685,184.0929942,192.2124961,194.5037608,356.8800216,260.3367015,176.6782283,254.3537532,269.6722117
1/08/2010,294.9970161,223.7014616,382.3032114,229.0390657,214.2444189,182.75358,227.7551516,276.6095688,176.1998542,237.2792233,246.260405,315.3899943,238.0272522,166.2027333,242.7374445,280.6468093,264.6050203,228.8742836,192.3918775,210.3714219,204.2230953,219.943749,228.7593328,304.8757241,156.399127,289.1077403,NA,218.5440714,368.3212025,267.4608984,215.2843126,241.6972644,276.6577796,289.5554356,284.4912626,388.5166752,168.2872406,205.6553012,245.4734633,341.5246618,321.5348457,269.4276573,171.7540031,351.3133397,226.100836,123.1042997,313.9731833,212.4196154,161.7215779,238.0131483,167.1273536,186.8371074,172.7885782,275.7128126,253.6641069,308.9023723,248.4299178,210.0599599,256.1813438,258.1994508,288.0993409,189.8189214,278.7224149,145.5551061,345.1732251,192.4782611,193.2604309,191.7486236,373.8005907,261.4616811,213.1714071,263.2472029,259.9611272
1/09/2010,299.3642731,240.9365747,382.6278858,235.802033,245.6336496,183.1785332,228.076636,278.9445457,165.006293,292.1656977,233.6284143,305.0271228,224.4514867,155.2397143,216.5020604,278.7991173,259.0802185,229.797353,202.4193799,225.8124474,201.9759933,212.8435828,254.9123701,296.839738,179.0547544,284.8188862,173.8570805,200.3548654,366.9924666,257.3794598,227.1531987,243.0197344,286.4843612,295.7247177,275.993201,401.9021833,177.5456723,225.3353318,256.1781587,332.6562089,329.5679878,328.2968144,163.5022141,367.3628796,227.1343098,139.1598722,321.9804128,190.244903,156.6246394,240.9898261,184.778681,197.9004633,165.7210501,288.8628605,253.5015599,308.6991556,244.9447285,209.3270885,296.8188852,255.9002187,298.4566379,169.51383,282.2780673,150.9367077,341.8184089,203.7374167,189.2423855,191.8375704,369.9773677,254.1429267,221.0175814,262.7452971,258.3235721
1/10/2010,300.5284288,247.4084274,374.8551975,258.6455626,238.2453136,185.1703024,232.2646649,289.6113539,174.1270315,281.845283,226.9467273,334.8147147,224.7950274,162.798126,258.5304924,275.1668677,258.3028648,226.6804446,197.3008963,220.780282,198.8295303,201.815855,210.7542869,296.1668042,176.4232973,282.8127333,151.5490574,223.1608827,370.8773023,259.9579902,226.6822653,237.5872325,270.0521889,308.0890342,273.8861368,413.1035121,205.8026615,228.6830948,253.6229524,324.9825071,307.8663528,345.0101845,177.2713082,358.5015315,236.0609473,151.055366,338.9281358,194.2396852,174.3785378,218.0584002,172.0816411,202.8041799,167.1130313,280.5727363,248.0473354,313.4978554,248.5786078,208.9957178,267.2907534,252.5861418,303.645467,162.2800264,277.6344609,154.6133287,348.3703408,198.9643596,186.4363992,181.392155,365.0797564,277.4703853,200.5918538,268.5191502,266.023135
1/11/2010,300.6665823,237.5259726,380.5126358,246.2148221,210.1841318,198.9632957,239.5379579,277.2781471,178.644361,269.2291928,244.9774859,327.295605,241.2001426,162.7453781,249.4797688,275.7597259,266.1331804,224.4708983,202.1641188,226.9924248,207.182827,228.1818191,231.7898013,303.0382954,180.59434,292.7868435,165.5564593,228.3487422,368.5324355,257.1485887,213.436898,247.1468967,266.2730394,296.775696,277.4082015,419.9782105,176.4694175,195.4190787,245.8500516,313.7535643,339.9413495,317.4562528,168.8409936,360.5772102,230.515883,173.3676427,318.6165047,196.5733452,157.2614649,210.1710941,192.4160804,193.1960111,159.6336783,280.2455152,252.6018819,308.8609893,252.7779159,206.8004149,273.0348006,260.0058008,293.5143794,170.2815121,287.3772844,156.602839,340.3824576,209.7515516,191.521814,187.1183038,386.6449674,251.264669,215.7781372,262.2231817,273.4336363
1/12/2010,302.0489192,256.2918565,383.6866665,207.0533943,214.3042154,180.2369575,225.9861385,279.7527087,140.8421754,266.8560307,228.9044097,309.2696056,238.6523826,150.1445462,241.9253305,284.5668926,274.1765645,216.7622613,193.6117732,241.3023131,197.0268131,275.2731214,246.7218279,302.1470421,157.6799756,290.7887454,158.8329719,218.319569,373.3165621,266.8799623,223.6734603,256.0731902,286.7009187,268.3120617,279.6813722,411.8732968,193.2196758,237.6889967,251.698122,326.5333727,342.7866166,331.3685796,184.1912105,343.6689576,227.6494799,145.8135747,356.0800621,211.7656287,158.6655686,228.903992,192.1893915,213.8563295,162.1839971,297.5998955,260.6258238,313.8489015,243.1343771,209.4784452,285.2607293,285.8702312,305.0996531,161.3939137,286.9003775,156.0212204,335.5801863,207.5603908,184.4505359,184.8475276,369.1601377,276.7472837,171.1793466,257.617241,260.9071275
1/01/2011,304.3317241,246.5649239,373.2562646,253.0512364,256.922066,200.0088325,249.1459928,292.5801266,173.1793189,277.1357723,251.5529776,325.4428418,236.2896006,165.7391868,242.3364512,281.9890743,264.4106469,238.4734105,199.8266528,229.9455161,198.9678355,218.9661144,236.2787313,302.3793272,173.7748841,295.2561658,NA,248.2545843,368.6969288,263.2550032,222.9429209,244.4222051,285.0632051,262.6978866,287.9297462,426.0293458,173.5107375,201.9089424,245.7414894,326.2329786,309.1164957,358.2005219,156.897618,355.8628612,234.5505238,173.9496414,316.1376689,201.1044788,164.013542,243.4339128,182.1772359,202.6787796,166.801521,290.7137531,246.1296329,307.9375253,243.7745845,209.4136159,292.5246732,235.0060095,303.230767,185.8624368,279.3662029,148.3738936,353.6136296,214.6636649,193.8148308,204.569553,382.6940026,272.2966472,203.5977575,257.1555948,283.6489225
1/02/2011,309.5006841,237.2231015,383.6725971,237.8308523,195.0502242,189.5220876,226.9603832,301.8230772,169.3501981,266.0253471,246.5509665,322.2534818,241.6757642,166.7457692,250.4873917,285.3880921,276.5676137,219.2453282,203.8645679,218.307016,201.0328502,248.5349105,219.2389263,303.4851426,161.9886113,297.7576914,187.7802676,212.7210334,381.9139496,262.5418678,233.474506,251.8713316,293.9660386,266.0051327,285.5990245,416.028714,168.7776474,NA,251.4404473,328.1890306,338.2563668,338.3661857,174.5236294,381.5954854,237.4457087,165.0199468,343.2783143,197.0304159,163.1839579,232.1314558,176.2281549,198.3332322,163.1683573,286.2869806,262.0167118,318.3384631,250.8580615,222.200422,299.3052771,284.9341253,298.0737597,176.7120605,296.3501398,144.4698719,348.2235756,203.5371184,173.4047078,197.1098678,380.2516265,264.3145065,212.2158823,350.2212522,268.8472988
1/03/2011,307.7292924,245.9425432,387.0975073,259.4210642,227.5448099,187.933251,239.8067173,302.3518497,172.3705103,249.4893899,247.6337662,331.9406238,244.5940456,177.3287645,252.0732038,283.6706728,269.8812105,227.8499671,204.1314718,235.7692463,190.7507207,221.726896,247.4107388,301.2280086,182.7647824,299.4968549,154.2112771,231.1393449,378.8721827,268.1881076,220.4638759,230.445901,279.1939027,301.233682,277.4802437,380.214818,166.9014948,201.3721112,236.2261958,338.7519365,330.9547345,316.4667602,173.4207625,365.8928046,230.570146,157.7268264,318.625046,200.1445927,167.0251811,235.8455854,164.4021287,213.7146761,163.6743488,293.3393252,251.6589675,311.6963595,241.1769609,206.3649361,268.6386564,253.8614102,310.0453191,178.8157468,287.2601837,164.3315228,353.2453092,204.4046934,186.6997705,196.3824675,383.1739032,270.8592031,208.5439914,264.1206458,265.6451447
1/04/2011,307.5217328,253.6718948,390.8421758,248.6820478,212.5233754,194.4407024,236.6927696,313.1163145,163.7477632,256.166443,235.0390358,320.0809436,229.3590925,171.2430955,273.8676528,283.4025403,262.3667357,226.1800475,203.3029074,256.0670665,205.4339599,215.3389676,217.5440345,301.9114967,171.7739604,300.7981461,183.8436551,230.7309681,382.0367811,263.8037203,229.9996232,250.4973383,285.8721241,300.1365252,289.9531228,403.4838499,202.1872142,237.3629693,244.8097616,335.8528894,340.5532381,351.1338007,168.9405503,377.5428226,239.9910866,156.6411006,323.3461939,198.7305159,171.7234968,229.5065083,174.971531,181.0426176,173.7409659,294.9804627,253.2957648,316.8585189,256.147452,224.9964393,281.297861,262.6201725,314.8208169,192.4831604,278.2783125,157.6494348,358.3002787,217.1453352,196.1822835,194.274116,369.2089158,281.9029182,234.430642,260.8050735,267.0862028
1/05/2011,308.8288239,258.9312649,405.5081081,250.4220989,212.8233255,192.0260817,240.1047557,295.8446756,173.5045519,243.8454598,252.2841237,323.8586889,247.7996304,153.9839928,282.7674664,288.8445731,270.3323095,228.9086394,199.0595992,223.7968803,205.8887899,216.7782533,231.4057127,291.5462058,179.9329519,304.0915831,177.9060097,216.7504419,389.3358416,267.1619274,225.5091297,251.0311708,295.0493823,300.0281838,280.4081481,433.2483446,181.2393267,230.0926965,246.5447822,363.804349,318.0132125,353.262706,174.4104888,381.7263672,227.5311325,173.1954684,333.0024089,198.416894,160.8471493,238.5696837,176.6069777,214.1588309,168.7118815,296.2468726,262.0087127,322.8234514,245.6864325,219.3917084,275.3214317,275.5200664,316.1525776,179.7571461,300.7761341,144.0072565,359.97259,218.2124181,180.3496267,192.8775601,366.9832011,273.2631262,207.8413527,261.4576122,270.6509334
1/06/2011,305.6234529,243.5947014,392.027042,259.0515483,201.8903059,188.6814145,226.4879072,289.4477829,175.8340551,252.9026853,242.1673226,314.3105525,235.3987411,179.9634936,250.9917977,285.0839028,269.7648883,225.1949867,209.4664047,217.6128429,209.3304585,255.1567191,219.4611765,316.6544405,153.9581801,286.1740321,177.4419831,230.7923591,378.7790508,269.1381609,208.7484241,249.2832229,275.9786347,299.243925,276.3495709,425.0928633,201.0657242,197.2818963,244.8764009,352.6887464,331.3652706,352.8011264,176.1147667,379.156559,234.9899786,191.3716522,363.9775632,197.3562244,165.9069431,244.6881131,174.8186896,222.3472889,161.7278395,284.4754562,254.8007927,313.2933755,237.5429941,227.1724373,267.630465,248.8695102,310.9246278,179.099695,284.9109595,147.3663925,364.2040734,217.1313755,183.5493026,199.0982366,364.1872944,276.9231202,220.4968803,274.9348389,269.1727611
1/07/2011,308.2509091,250.8777126,405.857267,253.227806,221.2802164,197.7094483,236.6441565,292.7084142,154.8443036,244.5999131,244.6022791,339.2490533,247.6734174,158.0510344,247.9058321,281.3023792,271.3969883,204.2174866,205.8945105,228.8171301,210.3676311,223.057753,232.5976214,316.4202685,165.5657275,288.6950699,194.0311609,215.2986123,388.2989458,254.6111289,241.9251565,240.529027,276.2964604,275.5630911,286.2730368,449.001329,213.6599562,215.3687171,238.031953,333.4018596,320.4173062,350.2001411,160.8032667,371.0882734,239.6599539,185.7162795,329.2226603,199.180054,169.4203815,212.909643,185.1080368,211.1858629,182.6718383,286.653621,267.5032121,318.4537642,244.2619679,221.9916807,284.7624313,260.5103335,332.2796143,173.4896003,286.1758813,151.4752125,354.5065199,221.3234193,189.4888709,195.4943729,345.0528999,283.9693605,243.9901241,248.7166329,275.1753484
1/08/2011,305.2005576,235.1772953,399.7421003,255.804522,241.0523601,190.8281491,225.115192,293.0314213,155.4649163,270.4986903,242.3404403,332.0894451,244.969112,169.8936263,265.7705373,277.6454991,266.0991324,219.8569555,204.1158669,224.6702248,200.0772523,250.1730346,220.3423848,308.2409531,156.5884045,304.7454244,199.8393528,231.2290636,381.8809856,262.1755974,215.6188638,249.959307,287.9634635,279.6602113,284.4879394,409.7928407,171.3290941,218.3968266,239.4760248,346.6255734,339.1636822,290.1958995,176.8784837,371.3308768,242.0455135,183.2525651,351.0908474,197.3800463,166.584557,233.2182845,206.7032039,195.3287552,168.6354938,302.6165249,253.6869204,314.6132763,242.9596551,226.5268554,288.1826214,254.7706941,310.4080323,187.11552,292.6706797,163.2092061,359.5001417,198.8927598,182.6040602,197.1846091,363.4506451,267.9714238,208.2534634,271.1296829,270.9134195
1/09/2011,307.906195,270.0391492,400.3721163,236.9978924,240.4001169,201.188723,227.124191,297.8143386,175.4062643,299.4357931,235.6919651,324.2838459,238.1919301,173.3308186,242.5965509,282.2521448,269.0356188,234.7467546,205.758017,235.2360099,212.3920404,229.2188503,225.3278694,299.3722278,168.9745878,303.3173169,165.4744367,236.6046702,388.4476742,266.9649896,225.7486018,246.7689687,277.1300792,286.6516643,291.7015001,434.3447838,192.2500892,219.9598897,233.9811099,342.1032797,332.1963722,344.7158382,168.3723104,377.2769964,236.4011788,174.2247403,359.1063117,224.1215776,162.7037874,242.5580734,192.7228992,190.2602234,174.4405469,295.1652747,275.2323455,316.4661148,252.9600598,219.7768433,291.0071808,268.6287287,317.2384711,159.9505569,289.9898662,148.9596937,355.4972152,216.6835882,198.3280664,194.465283,368.0673063,286.8679409,208.0937055,260.4425362,270.6884544
1/10/2011,304.2691481,265.3473441,394.9068849,264.1655147,196.3008416,191.1676573,236.6392967,295.6370282,153.1612227,299.1774927,237.0679555,327.8094144,250.2760374,168.5752792,245.4418661,275.8601308,279.242126,235.0906047,191.6209887,242.517954,199.1648291,207.6739074,218.5694726,311.7738961,169.9288058,295.3142786,177.8828313,218.3520454,394.7636783,265.5296967,219.1492921,247.0220647,285.3474677,292.2067411,272.8088489,441.3527251,183.1563366,210.1967209,222.0279223,357.1127273,323.3501811,344.1453406,190.1788995,360.6129051,236.300623,164.8108987,365.7219041,207.9520706,161.8540243,231.0588206,181.7959824,223.7753823,163.2790914,280.8964871,256.6078162,319.2932274,242.4969291,218.726323,277.6884057,269.8085817,322.3954069,181.0112355,280.8414545,158.07924,360.2513281,188.4132499,186.4781387,193.0516106,369.407105,288.0203466,222.4587594,279.3930705,261.6789472
1/11/2011,307.6436341,257.5315279,403.8871291,236.9784841,231.9840469,185.2399489,221.4370097,291.9038299,172.6109627,296.9040931,246.3981771,338.490382,254.1806515,175.7228368,257.9237135,279.8331797,280.2303385,239.5596531,193.3338298,215.6399027,202.3987387,250.3356723,222.1184375,320.4965629,172.3586568,296.9475702,201.1336147,221.5320722,376.6325806,262.5502432,217.2290133,253.4587139,274.0150003,290.2694279,287.9067429,408.74146,196.572265,223.8223139,249.3759155,367.2743803,335.7268523,333.1624088,174.8413818,376.5736912,244.5044551,147.7089784,367.6880515,203.1613543,162.4783266,224.2144113,184.0240381,189.3957145,159.5324145,295.2262541,265.3868866,323.0063174,253.4177842,214.0415294,291.6129254,263.8596528,319.0287295,212.4018635,267.8850401,152.0361627,359.0840715,206.4885239,178.652753,197.972629,362.2972308,267.0873431,144.9341878,266.8085107,279.7521121
1/12/2011,312.5150387,258.8638483,404.9497836,236.5432143,250.7803367,214.449558,247.3977141,288.2929651,169.2859598,269.9349604,239.8171059,313.6598606,246.7358605,168.3906804,257.6501585,288.2984087,272.6692359,223.9250067,206.6893807,230.520313,205.3781908,240.9119889,219.1631491,308.7478844,175.091761,310.2023818,182.2729024,235.0964564,386.1773069,268.5334352,233.4936651,245.3442497,293.094702,284.530855,287.2728111,439.1515391,195.0497952,226.7715385,257.8996727,332.1027364,329.7308021,357.5459577,184.3946419,361.1923811,237.4068765,162.2997524,353.7982943,204.1370732,164.8148091,243.6208125,177.3798462,196.1898575,171.9936877,285.9097999,259.2607312,324.7386826,252.5561609,234.4046735,281.8535831,262.2459558,342.6002139,139.1021876,299.0086929,154.8538073,371.0805495,222.1369944,NA,197.1970383,380.938506,271.383569,219.9934718,264.0272879,269.7610382
